,TSO_Hokkaido,TSO_Tohoku,TSO_Tokyo,TSO_Hokuriku,TSO_Chubu,TSO_Chugoku,TSO_Kansai,TSO_Shikoku,TSO_Kyushu,TSO_Okinawa
2019/1/10 8:00,-4.336,-12.35,-47.2,-4.691,-22.436,-9.939,-23.376,-4.41,-12.637,-0.7872
2019/1/10 9:00,-4.218,-12.61,-48.56,-4.847,-23.445,-9.995,-24.317,-4.48,-12.759,-0.8253
2019/1/10 10:00,-4.064,-12.25,-47.56,-4.759,-22.856,-9.662,-24.038,-4.21,-12.258,-0.8399
2019/1/10 11:00,-3.953,-12.16,-46.5,-4.686,-22.636,-9.578,-23.548,-4.03,-12.06,-0.8425
2019/1/10 12:00,-3.687,-11.42,-44.73,-4.42,-21.222,-8.856,-21.951,-3.76,-11.694,-0.8242
2019/1/10 13:00,-3.889,-11.79,-45.44,-4.545,-22.049,-9.131,-22.539,-3.86,-11.964,-0.835
2019/1/10 14:00,-4.013,-11.69,-45.05,-4.545,-21.81,-9.09,-22.414,-3.85,-12.116,-0.8348
2019/1/10 15:00,-4.269,-11.59,-44.63,-4.489,-21.632,-9.053,-22.42,-3.94,-12.084,-0.8322
2019/1/10 16:00,-4.473,-12.21,-46.62,-4.585,-22.299,-9.251,-22.916,-4.1,-12.236,-0.8307
2019/1/10 17:00,-4.514,-12.47,-49.06,-4.63,-22.697,-9.452,-23.308,-4.22,-12.758,-0.8295
2019/1/10 18:00,-4.495,-12.22,-49.18,-4.54,-22.337,-9.455,-22.879,-4.23,-12.97,-0.8818
2019/1/10 19:00,-4.449,-11.74,-48.28,-4.367,-21.397,-9.03,-22.085,-4.03,-12.546,-0.8784
2019/1/10 20:00,-4.373,-11.21,-47.12,-4.223,-20.498,-8.676,-21.187,-3.83,-12.118,-0.8513
2019/1/10 21:00,-4.35,-10.65,-45.34,-4.045,-19.631,-8.175,-20.35,-3.58,-11.528,-0.811
2019/1/10 22:00,-4.233,-10.27,-42.88,-3.977,-18.478,-7.617,-19.14,-3.29,-10.922,-0.7602
2019/1/10 23:00,-4.359,-10.13,-39.86,-3.969,-17.607,-7.327,-17.981,-3.12,-10.242,-0.7091
2019/1/11 0:00,-4.302,-9.78,-36.37,-3.875,-16.5,-7.081,-16.736,-2.99,-9.535,-0.6618
2019/1/11 1:00,-4.433,-10.09,-34.29,-3.986,-15.953,-7.157,-16.137,-3.07,-9.531,-0.6417
2019/1/11 2:00,-4.615,-10.47,-33.19,-4.153,-15.81,-7.426,-16.183,-3.27,-9.938,-0.6565
2019/1/11 3:00,-4.768,-10.7,-32.61,-4.203,-15.613,-7.701,-16.214,-3.38,-10.317,-0.6799
2019/1/11 4:00,-4.838,-10.87,-32.68,-4.136,-15.474,-7.626,-16.039,-3.41,-10.556,-0.6797
2019/1/11 5:00,-4.785,-11.11,-34.72,-4.068,-15.918,-7.585,-16.156,-3.39,-10.722,-0.6713
2019/1/11 6:00,-4.822,-11.39,-39.63,-4.107,-17.656,-8.176,-17.795,-3.5,-11.38,-0.6937
2019/1/11 7:00,-4.679,-11.27,-42.96,-4.132,-19.081,-8.728,-19.684,-3.65,-12.072,-0.7699
2019/1/11 8:00,-4.831,-12.02,-44.71,-4.338,-21.051,-9.308,-21.45,-4.01,-12.474,-0.8204
2019/1/11 9:00,-4.854,-12.49,-44.24,-4.415,-21.636,-9.512,-22.056,-3.94,-12.485,-0.8688
2019/1/11 10:00,-4.76,-12.26,-42.41,-4.296,-20.751,-8.913,-21.371,-3.83,-11.793,-0.8655
2019/1/11 11:00,-4.707,-12.01,-40.99,-4.247,-20.052,-8.503,-20.802,-3.73,-11.57,-0.874
2019/1/11 12:00,-4.411,-11.28,-38.59,-3.947,-18.517,-8.021,-19.424,-3.46,-11.165,-0.8348
2019/1/11 13:00,-4.486,-11.61,-39.36,-4.083,-19.254,-8.358,-20.267,-3.56,-11.438,-0.8435
2019/1/11 14:00,-4.5,-11.73,-39.29,-4.074,-19.234,-8.277,-20.337,-3.6,-11.407,-0.8447
2019/1/11 15:00,-4.624,-11.75,-39.78,-4.075,-19.1,-8.177,-20.395,-3.62,-11.337,-0.8642
2019/1/11 16:00,-4.63,-12.42,-42.05,-4.169,-19.815,-8.387,-20.847,-3.76,-11.662,-0.8591
2019/1/11 17:00,-4.659,-12.6,-44.39,-4.286,-20.415,-8.788,-21.414,-3.92,-12.214,-0.8715
2019/1/11 18:00,-4.583,-12.3,-44.43,-4.287,-20.226,-8.896,-21.354,-3.98,-12.516,-0.9073
2019/1/11 19:00,-4.459,-11.85,-43.49,-4.155,-19.604,-8.679,-20.719,-3.85,-12.159,-0.8933
2019/1/11 20:00,-4.35,-11.38,-42.34,-4.076,-18.958,-8.38,-20.07,-3.71,-11.671,-0.8622
2019/1/11 21:00,-4.246,-10.9,-40.9,-3.939,-18.41,-8.104,-19.423,-3.5,-11.181,-0.8234
2019/1/11 22:00,-4.071,-10.57,-39.22,-3.908,-17.625,-7.685,-18.6,-3.24,-10.633,-0.772
2019/1/11 23:00,-4.212,-10.57,-36.96,-3.975,-17.095,-7.416,-17.995,-3.11,-10.026,-0.7262
2019/1/12 0:00,-4.14,-10.21,-34.1,-3.9,-16.193,-7.26,-16.978,-3,-9.336,-0.6765
2019/1/12 1:00,-4.306,-10.48,-32.39,-3.98,-15.739,-7.219,-16.474,-3.06,-9.351,-0.6575
2019/1/12 2:00,-4.42,-10.82,-31.35,-4.145,-15.516,-7.492,-16.406,-3.23,-9.666,-0.6642
2019/1/12 3:00,-4.535,-10.97,-30.67,-4.19,-15.223,-7.708,-16.265,-3.35,-10.046,-0.6848
2019/1/12 4:00,-4.577,-11.05,-30.35,-4.075,-14.838,-7.616,-15.846,-3.34,-10.167,-0.6797
2019/1/12 5:00,-4.481,-11.06,-31.28,-3.93,-14.667,-7.327,-15.417,-3.21,-9.992,-0.6574
2019/1/12 6:00,-4.419,-11.02,-33.94,-3.837,-15.211,-7.405,-16.092,-3.13,-10.028,-0.6528
2019/1/12 7:00,-4.145,-10.87,-37.3,-3.764,-16.201,-7.884,-17.578,-3.26,-10.489,-0.719
2019/1/12 8:00,-4.142,-11.4,-41.48,-3.946,-17.713,-8.641,-19.836,-3.73,-11.161,-0.79
2019/1/12 9:00,-4.088,-11.51,-43.59,-4.057,-18.351,-8.92,-20.993,-3.84,-11.404,-0.8481
2019/1/12 10:00,-4.049,-11.15,-43.71,-3.923,-17.904,-8.653,-20.907,-3.8,-11.02,-0.866
2019/1/12 11:00,-4.066,-10.97,-42.9,-3.806,-17.509,-8.403,-20.478,-3.72,-10.706,-0.8473
2019/1/12 12:00,-3.818,-10.57,-41.67,-3.602,-16.713,-7.874,-19.525,-3.6,-10.244,-0.8468
2019/1/12 13:00,-3.753,-10.64,-41.2,-3.645,-16.703,-7.878,-19.661,-3.64,-10.188,-0.8619
2019/1/12 14:00,-3.846,-10.44,-40.49,-3.625,-16.469,-7.762,-19.485,-3.57,-9.822,-0.8519
2019/1/12 15:00,-4.028,-10.42,-40.34,-3.615,-16.49,-7.637,-19.323,-3.55,-9.761,-0.855
2019/1/12 16:00,-4.167,-11.03,-41.76,-3.696,-16.952,-7.765,-19.474,-3.6,-10.099,-0.8398
2019/1/12 17:00,-4.326,-11.41,-42.97,-3.815,-17.421,-8.164,-19.968,-3.74,-10.72,-0.8546
2019/1/12 18:00,-4.33,-11.42,-42.76,-3.804,-17.382,-8.287,-20.031,-3.78,-11.002,-0.8918
2019/1/12 19:00,-4.275,-11.01,-41.92,-3.73,-17.019,-8.134,-19.568,-3.67,-10.816,-0.8861
2019/1/12 20:00,-4.222,-10.68,-40.7,-3.691,-16.607,-7.889,-19.221,-3.54,-10.421,-0.8587
2019/1/12 21:00,-4.199,-10.29,-38.82,-3.556,-16.115,-7.523,-18.601,-3.36,-10.067,-0.8285
2019/1/12 22:00,-4.066,-9.95,-36.35,-3.497,-15.175,-7.078,-17.637,-3.13,-9.581,-0.7764
2019/1/12 23:00,-4.223,-10.11,-33.93,-3.571,-14.859,-7.034,-17.063,-3.04,-9.053,-0.7379
2019/1/13 0:00,-4.205,-9.85,-31.25,-3.513,-14.097,-6.93,-16.258,-3,-8.577,-0.6931
2019/1/13 1:00,-4.401,-10.17,-29.72,-3.623,-13.875,-6.982,-15.7,-3.09,-8.7,-0.6429
2019/1/13 2:00,-4.53,-10.46,-28.91,-3.818,-13.856,-7.249,-15.818,-3.28,-9.117,-0.666
2019/1/13 3:00,-4.657,-10.7,-28.42,-3.852,-13.743,-7.363,-15.599,-3.36,-9.456,-0.6985
2019/1/13 4:00,-4.64,-10.72,-28.26,-3.772,-13.528,-7.275,-15.207,-3.32,-9.584,-0.697
2019/1/13 5:00,-4.522,-10.59,-28.84,-3.59,-13.328,-7.026,-14.603,-3.17,-9.309,-0.6686
2019/1/13 6:00,-4.433,-10.35,-30.5,-3.415,-13.741,-7.033,-14.865,-3.02,-8.999,-0.6424
2019/1/13 7:00,-4.091,-9.99,-32.98,-3.317,-14.425,-7.321,-15.887,-3.04,-9.249,-0.6654
2019/1/13 8:00,-3.903,-10.38,-35.37,-3.323,-15.148,-7.526,-17.158,-3.14,-9.517,-0.7087
2019/1/13 9:00,-3.763,-10.47,-35.84,-3.318,-14.9,-7.377,-17.426,-2.97,-9.502,-0.7436
2019/1/13 10:00,-3.635,-10.22,-34.27,-3.171,-14.033,-6.776,-16.918,-2.8,-9.239,-0.7584
2019/1/13 11:00,-3.517,-9.8,-32.75,-3.021,-13.305,-6.378,-16.221,-2.71,-9.174,-0.7671
2019/1/13 12:00,-3.444,-9.58,-31.83,-2.944,-12.979,-6.228,-15.778,-2.65,-9.115,-0.7693
2019/1/13 13:00,-3.409,-9.44,-31.3,-2.878,-12.665,-6.196,-15.453,-2.58,-8.852,-0.7883
2019/1/13 14:00,-3.471,-9.36,-31.16,-2.864,-12.724,-6.181,-15.289,-2.53,-8.736,-0.7716
2019/1/13 15:00,-3.761,-9.5,-31.71,-2.936,-12.991,-6.244,-15.502,-2.63,-8.789,-0.7677
2019/1/13 16:00,-4.022,-10.24,-33.81,-3.104,-13.713,-6.389,-16.089,-2.87,-9.197,-0.7654
2019/1/13 17:00,-4.303,-11.1,-37.64,-3.383,-15.23,-7.242,-17.533,-3.19,-10.052,-0.7784
2019/1/13 18:00,-4.366,-11.21,-38.75,-3.477,-15.711,-7.67,-18.416,-3.4,-10.655,-0.8513
2019/1/13 19:00,-4.336,-11,-38.67,-3.437,-15.702,-7.66,-18.395,-3.36,-10.597,-0.8582
2019/1/13 20:00,-4.309,-10.75,-38.35,-3.392,-15.571,-7.551,-18.228,-3.3,-10.38,-0.8358
2019/1/13 21:00,-4.258,-10.29,-37.24,-3.275,-15.196,-7.33,-17.699,-3.17,-9.971,-0.7937
2019/1/13 22:00,-4.143,-9.78,-35.25,-3.244,-14.389,-6.931,-16.823,-2.97,-9.505,-0.7563
2019/1/13 23:00,-4.323,-9.94,-33.53,-3.372,-14.126,-6.829,-16.349,-2.92,-8.994,-0.71
2019/1/14 0:00,-4.301,-9.72,-31.33,-3.347,-13.613,-6.873,-15.621,-2.92,-8.612,-0.6729
2019/1/14 1:00,-4.457,-10,-29.83,-3.475,-13.425,-7.001,-15.203,-3.01,-8.74,-0.6446
2019/1/14 2:00,-4.648,-10.44,-29.13,-3.689,-13.567,-7.271,-15.285,-3.2,-9.236,-0.6681
2019/1/14 3:00,-4.773,-10.69,-28.73,-3.77,-13.506,-7.431,-15.273,-3.29,-9.65,-0.6848
2019/1/14 4:00,-4.778,-10.74,-28.8,-3.701,-13.5,-7.359,-15.014,-3.26,-9.814,-0.6873
2019/1/14 5:00,-4.678,-10.74,-29.87,-3.566,-13.734,-7.167,-14.692,-3.16,-9.758,-0.6711
2019/1/14 6:00,-4.571,-10.75,-32.72,-3.494,-15.035,-7.283,-15.284,-3.1,-9.82,-0.6564
2019/1/14 7:00,-4.325,-10.53,-35.89,-3.506,-16.888,-7.803,-16.764,-3.24,-10.329,-0.6918
2019/1/14 8:00,-4.196,-11.2,-38.56,-3.682,-19.042,-8.298,-18.571,-3.42,-10.748,-0.7359
2019/1/14 9:00,-4.101,-11.31,-38.73,-3.728,-19.49,-8.195,-18.888,-3.28,-10.351,-0.7804
2019/1/14 10:00,-3.939,-11.1,-37.22,-3.585,-18.63,-7.764,-18.352,-3.11,-9.757,-0.7877
2019/1/14 11:00,-3.789,-10.81,-36.04,-3.511,-17.941,-7.407,-17.773,-2.98,-9.558,-0.8152
2019/1/14 12:00,-3.667,-10.36,-34.52,-3.353,-16.748,-6.976,-17.023,-2.85,-9.344,-0.7875
2019/1/14 13:00,-3.666,-10.31,-34.45,-3.37,-17.138,-7.069,-16.909,-2.85,-9.289,-0.787
2019/1/14 14:00,-3.737,-10.24,-34.36,-3.37,-17.217,-7.032,-16.833,-2.85,-9.023,-0.7816
2019/1/14 15:00,-3.985,-10.35,-35.03,-3.38,-17.328,-7.052,-16.973,-2.92,-9.22,-0.7939
2019/1/14 16:00,-4.254,-11.1,-37.48,-3.536,-17.895,-7.296,-17.627,-3.15,-9.643,-0.8112
2019/1/14 17:00,-4.502,-11.83,-41.07,-3.803,-18.992,-7.968,-19.056,-3.41,-10.546,-0.8248
2019/1/14 18:00,-4.518,-11.88,-41.97,-3.895,-19.115,-8.406,-19.636,-3.59,-11.323,-0.8848
2019/1/14 19:00,-4.427,-11.59,-41.68,-3.847,-18.603,-8.334,-19.422,-3.54,-11.25,-0.8858
2019/1/14 20:00,-4.383,-11.42,-41.06,-3.792,-18.269,-8.111,-19.145,-3.47,-11.058,-0.8623
2019/1/14 21:00,-4.281,-10.95,-39.57,-3.703,-17.831,-7.842,-18.602,-3.31,-10.642,-0.823
2019/1/14 22:00,-4.077,-10.27,-37.2,-3.659,-16.977,-7.329,-17.538,-3.08,-9.992,-0.7597
2019/1/14 23:00,-4.231,-10.37,-34.94,-3.754,-16.532,-7.088,-16.826,-3,-9.431,-0.7124
2019/1/15 0:00,-4.163,-10.15,-32.31,-3.713,-15.8,-7.16,-15.977,-3.01,-8.945,-0.6729
2019/1/15 1:00,-4.326,-10.52,-30.99,-3.859,-15.503,-7.277,-15.654,-3.1,-9.079,-0.6563
2019/1/15 2:00,-4.466,-10.86,-30.39,-4.063,-15.501,-7.532,-15.804,-3.3,-9.546,-0.6719
2019/1/15 3:00,-4.583,-11.18,-30.17,-4.144,-15.423,-7.842,-15.81,-3.38,-9.933,-0.6937
2019/1/15 4:00,-4.633,-11.36,-30.77,-4.105,-15.349,-7.854,-15.693,-3.37,-10.058,-0.6998
2019/1/15 5:00,-4.589,-11.68,-33.26,-4.032,-15.754,-7.742,-15.852,-3.33,-10.249,-0.6882
2019/1/15 6:00,-4.62,-12.21,-38.63,-4.135,-17.538,-8.277,-17.697,-3.49,-10.901,-0.6963
2019/1/15 7:00,-4.485,-11.95,-42.39,-4.132,-19.073,-8.783,-19.809,-3.7,-11.513,-0.7404
2019/1/15 8:00,-4.652,-12.74,-45.73,-4.391,-21.149,-9.386,-22.025,-4.16,-12.028,-0.7785
2019/1/15 9:00,-4.68,-13.02,-47.77,-4.545,-21.991,-9.58,-22.887,-4.29,-12.163,-0.8047
2019/1/15 10:00,-4.574,-12.65,-47.24,-4.409,-21.373,-9.177,-22.714,-4.11,-11.968,-0.8181
2019/1/15 11:00,-4.508,-12.34,-46.5,-4.31,-20.756,-8.801,-22.548,-3.95,-11.735,-0.8171
2019/1/15 12:00,-4.269,-11.63,-43.98,-4.05,-19.174,-8.314,-21.401,-3.66,-11.243,-0.8209
2019/1/15 13:00,-4.503,-11.94,-44.14,-4.177,-20.238,-8.477,-22.183,-3.77,-11.6,-0.838
2019/1/15 14:00,-4.509,-11.83,-43.86,-4.213,-20.289,-8.322,-22.083,-3.76,-11.502,-0.8089
2019/1/15 15:00,-4.562,-11.73,-42.95,-4.191,-20.358,-8.21,-21.916,-3.75,-11.41,-0.8253
2019/1/15 16:00,-4.618,-12.19,-44.6,-4.294,-20.967,-8.298,-22.038,-3.84,-11.632,-0.8235
2019/1/15 17:00,-4.656,-12.39,-46.67,-4.335,-21.113,-8.806,-22.276,-3.98,-12.179,-0.8173
2019/1/15 18:00,-4.62,-12.13,-46.34,-4.245,-20.652,-8.963,-22.103,-4.05,-12.654,-0.8715
2019/1/15 19:00,-4.503,-11.68,-45.16,-4.07,-19.75,-8.69,-21.344,-3.91,-12.296,-0.8684
2019/1/15 20:00,-4.391,-11.17,-43.7,-3.949,-18.921,-8.422,-20.498,-3.74,-11.848,-0.8377
2019/1/15 21:00,-4.267,-10.69,-41.73,-3.792,-18.203,-8.048,-19.598,-3.51,-11.363,-0.7966
2019/1/15 22:00,-4.068,-10.28,-39.1,-3.71,-17.294,-7.555,-18.386,-3.24,-10.661,-0.7447
2019/1/15 23:00,-4.198,-10.21,-35.98,-3.726,-16.53,-7.296,-17.352,-3.08,-9.955,-0.696
2019/1/16 0:00,-4.184,-9.97,-33.18,-3.657,-15.656,-7.198,-16.121,-2.97,-9.232,-0.6498
2019/1/16 1:00,-4.416,-10.28,-31.6,-3.796,-15.355,-7.151,-15.734,-3.04,-9.284,-0.6319
2019/1/16 2:00,-4.637,-10.72,-30.89,-4.026,-15.327,-7.354,-15.89,-3.25,-9.697,-0.6443
2019/1/16 3:00,-4.752,-11.07,-30.55,-4.131,-15.126,-7.626,-15.914,-3.39,-10.069,-0.6655
2019/1/16 4:00,-4.688,-11.27,-30.96,-4.107,-15.089,-7.639,-15.798,-3.4,-10.31,-0.6712
2019/1/16 5:00,-4.623,-11.63,-33.26,-4.005,-15.556,-7.585,-15.973,-3.37,-10.53,-0.6631
2019/1/16 6:00,-4.667,-12.09,-37.98,-4.071,-17.202,-8.068,-17.551,-3.49,-11.325,-0.6816
2019/1/16 7:00,-4.533,-11.97,-41.15,-4.127,-18.646,-8.539,-19.406,-3.66,-12.048,-0.7483
2019/1/16 8:00,-4.66,-12.78,-43.03,-4.48,-20.701,-9.09,-21.394,-4.06,-12.586,-0.7985
2019/1/16 9:00,-4.6,-13.01,-43.25,-4.674,-21.311,-9.149,-22.065,-4.05,-12.559,-0.8333
2019/1/16 10:00,-4.414,-12.76,-41.77,-4.62,-20.452,-8.776,-21.594,-3.9,-12.19,-0.8435
2019/1/16 11:00,-4.263,-12.67,-40.73,-4.583,-19.986,-8.637,-21.186,-3.83,-11.626,-0.8405
2019/1/16 12:00,-3.92,-11.92,-38.65,-4.375,-18.616,-8.119,-19.956,-3.54,-10.939,-0.814
2019/1/16 13:00,-4.099,-12.33,-40.11,-4.56,-19.777,-8.508,-20.881,-3.65,-11.166,-0.8305
2019/1/16 14:00,-4.181,-12.14,-40.19,-4.558,-19.817,-8.476,-20.903,-3.65,-10.905,-0.8417
2019/1/16 15:00,-4.466,-12.24,-40.81,-4.573,-19.617,-8.436,-20.996,-3.71,-10.858,-0.8395
2019/1/16 16:00,-4.664,-12.75,-43.17,-4.632,-20.322,-8.663,-21.397,-3.89,-11.652,-0.8439
2019/1/16 17:00,-4.77,-13.05,-45.01,-4.642,-20.984,-9.047,-21.924,-4.04,-12.402,-0.8675
2019/1/16 18:00,-4.703,-12.75,-44.87,-4.564,-20.922,-9.248,-22.001,-4.15,-13.134,-0.9106
2019/1/16 19:00,-4.578,-12.31,-43.84,-4.387,-20.127,-9.001,-21.461,-4.03,-13.028,-0.9022
2019/1/16 20:00,-4.473,-11.82,-42.59,-4.277,-19.491,-8.695,-20.73,-3.86,-12.625,-0.8773
2019/1/16 21:00,-4.445,-11.36,-40.84,-4.108,-18.782,-8.397,-19.97,-3.63,-12.115,-0.832
2019/1/16 22:00,-4.316,-10.99,-38.65,-4.013,-17.893,-7.896,-18.887,-3.33,-11.315,-0.7719
2019/1/16 23:00,-4.449,-10.94,-35.83,-4.045,-17.243,-7.659,-18.04,-3.22,-10.627,-0.7211
2019/1/17 0:00,-4.407,-10.72,-32.75,-3.957,-16.277,-7.521,-16.972,-3.17,-10.042,-0.6717
2019/1/17 1:00,-4.557,-11.01,-31.17,-4.085,-15.868,-7.589,-16.51,-3.25,-10.144,-0.6526
2019/1/17 2:00,-4.676,-11.3,-30.47,-4.245,-15.739,-7.881,-16.61,-3.44,-10.502,-0.6645
2019/1/17 3:00,-4.791,-11.48,-30.13,-4.265,-15.647,-8.197,-16.544,-3.53,-10.755,-0.69
2019/1/17 4:00,-4.826,-11.53,-30.56,-4.202,-15.515,-8.057,-16.311,-3.5,-10.87,-0.6957
2019/1/17 5:00,-4.838,-11.84,-32.93,-4.103,-15.953,-8.002,-16.453,-3.44,-11.071,-0.6915
2019/1/17 6:00,-4.899,-12.27,-38.1,-4.167,-17.58,-8.588,-18.246,-3.58,-11.809,-0.723
2019/1/17 7:00,-4.756,-12.06,-41.66,-4.198,-19.05,-9.126,-20.185,-3.77,-12.597,-0.7949
2019/1/17 8:00,-4.963,-12.52,-43.57,-4.477,-21.129,-9.794,-22.018,-4.12,-13.124,-0.8417
2019/1/17 9:00,-4.932,-12.88,-43.43,-4.638,-21.752,-9.537,-22.613,-4.18,-13.022,-0.8774
2019/1/17 10:00,-4.808,-12.77,-41.76,-4.579,-20.948,-9.024,-21.843,-3.89,-12.5,-0.8771
2019/1/17 11:00,-4.794,-12.71,-40.24,-4.508,-20.088,-8.784,-21.277,-3.71,-12.359,-0.8648
2019/1/17 12:00,-4.693,-12.06,-37.75,-4.288,-18.472,-8.204,-19.914,-3.48,-11.892,-0.8576
2019/1/17 13:00,-4.831,-12.4,-38.55,-4.478,-19.398,-8.437,-20.556,-3.57,-11.576,-0.8591
2019/1/17 14:00,-4.9,-12.33,-38.48,-4.464,-19.499,-8.407,-20.607,-3.57,-11.295,-0.8687
2019/1/17 15:00,-5.055,-12.46,-38.77,-4.449,-19.562,-8.481,-20.748,-3.64,-11.463,-0.8716
2019/1/17 16:00,-5.034,-13.02,-40.83,-4.529,-20.425,-8.72,-21.351,-3.84,-12.128,-0.8805
2019/1/17 17:00,-5.081,-13.3,-43.46,-4.526,-20.981,-9.17,-22.004,-4.04,-12.866,-0.9006
2019/1/17 18:00,-5.041,-13.02,-43.64,-4.463,-20.828,-9.324,-21.955,-4.16,-13.357,-0.941
2019/1/17 19:00,-4.892,-12.62,-42.72,-4.309,-20.006,-9.07,-21.183,-4.04,-13.046,-0.9366
2019/1/17 20:00,-4.819,-12.32,-41.64,-4.18,-19.222,-8.649,-20.356,-3.87,-12.502,-0.91
2019/1/17 21:00,-4.758,-11.84,-39.97,-3.994,-18.503,-8.262,-19.636,-3.62,-11.909,-0.8633
2019/1/17 22:00,-4.563,-11.4,-38.03,-3.94,-17.582,-7.807,-18.537,-3.33,-11.189,-0.801
2019/1/17 23:00,-4.742,-11.49,-35.55,-4.028,-16.833,-7.413,-17.528,-3.19,-10.413,-0.7492
2019/1/18 0:00,-4.703,-11.19,-32.82,-3.98,-16.003,-7.324,-16.326,-3.09,-9.766,-0.6978
2019/1/18 1:00,-4.895,-11.44,-31.23,-4.071,-15.571,-7.283,-15.884,-3.16,-9.871,-0.6764
2019/1/18 2:00,-5.001,-11.76,-30.66,-4.238,-15.53,-7.608,-16.053,-3.36,-10.298,-0.6918
2019/1/18 3:00,-5.115,-11.95,-30.41,-4.356,-15.571,-7.877,-16,-3.49,-10.643,-0.7106
2019/1/18 4:00,-5.167,-12.04,-30.9,-4.278,-15.454,-7.894,-15.845,-3.49,-10.88,-0.7126
2019/1/18 5:00,-5.121,-12.31,-33.23,-4.172,-15.95,-7.843,-16.018,-3.46,-11.095,-0.7029
2019/1/18 6:00,-5.15,-12.75,-38.38,-4.259,-17.623,-8.428,-17.659,-3.61,-11.906,-0.7312
2019/1/18 7:00,-4.933,-12.56,-41.71,-4.317,-19.148,-8.882,-19.518,-3.75,-12.686,-0.7878
2019/1/18 8:00,-4.931,-13.07,-43.49,-4.606,-21.136,-9.503,-21.518,-4.04,-12.907,-0.806
2019/1/18 9:00,-4.918,-13.41,-43.69,-4.752,-21.694,-9.488,-22.231,-3.93,-12.18,-0.8225
2019/1/18 10:00,-4.84,-13.01,-42.22,-4.635,-20.98,-8.894,-21.787,-3.78,-11.532,-0.8132
2019/1/18 11:00,-4.819,-12.73,-40.83,-4.546,-20.467,-8.54,-21.396,-3.64,-11.148,-0.8144
2019/1/18 12:00,-4.474,-12.13,-38.49,-4.229,-18.818,-7.878,-20.117,-3.38,-10.425,-0.7945
2019/1/18 13:00,-4.612,-12.52,-39.34,-4.376,-19.534,-8.171,-20.939,-3.51,-10.421,-0.8304
2019/1/18 14:00,-4.668,-12.47,-39.4,-4.412,-19.609,-8.114,-20.967,-3.5,-10.286,-0.8233
2019/1/18 15:00,-4.897,-12.68,-40.16,-4.413,-19.633,-8.13,-21.001,-3.54,-10.35,-0.8205
2019/1/18 16:00,-4.857,-13.19,-42.2,-4.508,-20.237,-8.353,-21.277,-3.74,-10.94,-0.8109
2019/1/18 17:00,-4.936,-13.42,-44.74,-4.579,-20.857,-8.67,-21.72,-3.88,-11.694,-0.8149
2019/1/18 18:00,-4.859,-13.15,-44.79,-4.485,-20.65,-8.899,-21.698,-3.99,-12.436,-0.8773
2019/1/18 19:00,-4.716,-12.65,-43.86,-4.31,-19.969,-8.641,-21.168,-3.89,-12.344,-0.8858
2019/1/18 20:00,-4.622,-12.08,-42.66,-4.184,-19.362,-8.413,-20.524,-3.75,-11.912,-0.8677
2019/1/18 21:00,-4.533,-11.56,-41.04,-4.03,-18.898,-8.108,-19.734,-3.55,-11.53,-0.8277
2019/1/18 22:00,-4.351,-11.19,-39.24,-3.956,-17.993,-7.696,-18.735,-3.3,-11.061,-0.7739
2019/1/18 23:00,-4.495,-11.22,-36.91,-3.992,-17.422,-7.576,-17.978,-3.18,-10.451,-0.7245
2019/1/19 0:00,-4.404,-10.81,-34.02,-3.899,-16.475,-7.449,-17.008,-3.13,-9.966,-0.6741
2019/1/19 1:00,-4.51,-11.06,-32.4,-4.006,-15.992,-7.528,-16.574,-3.23,-10.046,-0.6562
2019/1/19 2:00,-4.634,-11.35,-31.43,-4.153,-15.775,-7.792,-16.589,-3.41,-10.435,-0.6706
2019/1/19 3:00,-4.74,-11.47,-30.83,-4.169,-15.671,-7.947,-16.478,-3.5,-10.713,-0.6889
2019/1/19 4:00,-4.704,-11.44,-30.66,-4.106,-15.308,-7.753,-16.025,-3.47,-10.811,-0.6834
2019/1/19 5:00,-4.62,-11.39,-31.65,-3.932,-15.234,-7.457,-15.691,-3.35,-10.741,-0.6618
2019/1/19 6:00,-4.54,-11.39,-34.4,-3.848,-16.248,-7.694,-16.582,-3.36,-11.05,-0.6638
2019/1/19 7:00,-4.246,-11.17,-37.32,-3.839,-17.335,-8.168,-18.129,-3.5,-11.731,-0.713
2019/1/19 8:00,-4.207,-11.73,-39.27,-4.008,-18.949,-8.746,-20.044,-3.7,-12.096,-0.7838
2019/1/19 9:00,-4.143,-11.8,-38.96,-4.035,-18.937,-8.589,-20.466,-3.52,-11.363,-0.8183
2019/1/19 10:00,-3.896,-11.37,-37.43,-3.87,-18.025,-7.905,-19.704,-3.3,-10.569,-0.8328
2019/1/19 11:00,-3.779,-11.17,-36.17,-3.738,-17.333,-7.521,-18.928,-3.18,-10.261,-0.8163
2019/1/19 12:00,-3.62,-10.56,-34.55,-3.498,-16.091,-6.993,-17.824,-2.98,-9.816,-0.7887
2019/1/19 13:00,-3.675,-10.73,-34.42,-3.552,-16.42,-7.081,-17.886,-3.05,-9.916,-0.8216
2019/1/19 14:00,-3.724,-10.72,-34.24,-3.543,-16.227,-6.931,-17.54,-3,-9.953,-0.8052
2019/1/19 15:00,-3.944,-10.7,-34.51,-3.52,-15.961,-6.973,-17.385,-3.03,-10.155,-0.8255
